NBLC HIGHLIGHT,NBLC MEMBER PHOTO,NBLC Member,FILE NAME,Location,FZ Name,Zone Code,Zone Name,Market Code,Market,Market Manager ,Field Consultant Name,Store Manager,Store Type,Address ,City,State or Province,Postal Code,Country ,Open Status Code,Open Date,Close Date,Vicinity,Phone Number,CDC Code,CDC Name,Wholesale Center,DMA Code,DMA Name,Wholesale Center,Alcohol Flag,Liquor Flag,Gas Flag,Gas Brand,BCP,Store Name,Store Type,Region,FC Email
,,,,33716,"Raouf, Sarmed A",71099,Appalachian,1961,Northwest Detroit,Scott Boldman,Roger L Drummond,Sarmed Raouf/fz,F,1870 N MILFORD,Highland,MI,48357,US,O,12/27/2006,,Sec Milford at Wardlow,(248)889-5082,DTR,Detroit,MI,505,Detroit,MI,Y,N,N,,N,7-Eleven Store,Suburban Neighborhood,EAST,"Drummond, Roger"
,,,,33327,"Raouf, Senan ",71099,Appalachian,1961,Northwest Detroit,Scott Boldman,James A Carline,Store Mgr Unassigned,F,1009 CRESCENT LAKE ROAD,Waterford,MI,48327,US,O,08/23/2002,,Nwc Pontiac Lk atcrescent,(248)618-6834,DTR,Detroit,MI,505,Detroit,MI,Y,N,N,,N,7-Eleven Store,Suburban Neighborhood,EAST,"Carline, James"
,,,,25973,"Raquib, Md A",71599,Florida,1532,Palm Beach,Todd Krajewski,Rajnikant S Patel,Md Abdur Raquib,F,10025 BELVEDERE,Royal Palm Beach,FL,33411,US,O,09/15/1985,,Belvedere Rd at 441,(561)793-5719,SFL,So. Florida,ME,548,W. Palm Beach,ME,Y,N,Y,7-Eleven,N,7-Eleven Store,Suburban Commuter,EAST,"Patel, Rajnikant"
,,,,29371,"Rarus, Michael ",71599,Florida,1532,Palm Beach,Todd Krajewski,Anthony Frankino,Mike Rarus,F,4998 A - W ATLANTIC BLVD,Margate,FL,33063,US,O,01/15/1988,,Atlantic Blvd at Banks Rd,(954)978-0349,SFL,So. Florida,ME,528,Miami-Ft. Lauderdale,ME,Y,Y,N,,N,7-Eleven Store,Suburban Commuter,EAST,"Frankino, Anthony"
,,,,35038,"Rasheed, Syed A",71199,Pennjersey,2411,South Nj,Christopher Stewart,Gregory A Campenella,Store Mgr Unassigned,F,625 WHITE HORSE PIKE,Magnolia,NJ,08049,US,O,12/14/2011,,White Horse Pk at Warwick,(856)784-7630,PJY,Penn/Jersey,PA,504,Philadelphia,PA,N,N,N,,N,7-Eleven Store,Suburban Commuter,EAST,"Campenella, Gregory"
,,,,16061,"Rashel, Eahsanul K",71199,Pennjersey,2411,South Nj,Christopher Stewart,Jacquelyn J Corcoran,Lori Mckenna,F,1215 BLACKWOOD-CLEMENTON,Clementon,NJ,08021,US,O,04/01/1974,,Blckwd Clementn Nr Kelly,(856)346-0433,PJY,Penn/Jersey,PA,504,Philadelphia,PA,N,N,N,,N,7-Eleven Store,Suburban Commuter,EAST,"Corcoran, Jacquelyn"
,,,,22360,"Rashid, Md Mahbub ",72599,Liberty,2544,Baltimore City,Mike Kropkowski,Darryle A Edwards,Md Mahburb Ur Rashid,F,5512 PARK HEIGHTS AVE,Baltimore,MD,21215,US,O,12/01/1980,,Park Heights at N Pkwy,(410)367-6363,NMD,No. Maryland,MZ,512,Baltimore Md,MZ,N,N,N,,N,7-Eleven Store,Suburban Neighborhood,EAST,"Edwards, Darryle"
,,,,23864,"Rashid, Mohammed ",71699,Lone Star,1611,West Dfw,Michelle Cram,Jason E Brumfield,Mohammad Rashid,F,1302 WEST MAIN ST,Lewisville,TX,75067,US,O,10/15/1982,,Swc W Main at Old Orchard,(972)221-2314,NTX,No. Texas,SW,623,Dallas-Ft. Worth,SW,Y,N,Y,7-Eleven,N,7-Eleven Store,Suburban Commuter,WEST,"Brumfield, Jason"
,,,,23880,"Rashid, Muhammad T",72499,North Atlantic,2461,Western New England,Ed Colgan,James C Bryan,*,F,29 MEMORIAL BLVD,Newport,RI,02840,US,O,06/23/1982,,Sec Freebody at Memorial,(401)849-3616,NGD,New England,MY,521,Providence Ri-Ma,MY,N,N,N,,N,7-Eleven Store,Suburban Neighborhood,EAST,"Bryan, James"
,,,,25854,"Rashid, Muhammad T",72499,North Atlantic,2461,Western New England,Ed Colgan,James C Bryan,*,F,135 JT CONNELL HIGHWAY,Newport,RI,02840,US,O,10/15/1985,,135 Jt Connell Highway,(401)849-7190,NGD,New England,MY,521,Providence Ri-Ma,MY,N,N,N,,N,7-Eleven Store,Suburban Neighborhood,EAST,"Bryan, James"
,,,,32305,"Rashid, Sheikh A",72399,North Pacific,2365,Capital Valley,Greg Ruffoni,Maria Kelly,Store Mgr Unassigned,F,4901 LONE TREE WAY,Antioch,CA,94509,US,O,12/21/1999,,Lone Tree Way,(925)754-6172,BAY,Bay Area,MP,807,San Francisco Ca,MP,Y,N,Y,7-Eleven,N,7-Eleven Store,Suburban Commuter,WEST,"Kelly, Maria"
,,,,11716,"Ratanavanich, Pichit ",72599,Liberty,2541,Dc Metro,Greg Manzer,Sundar Joseph,Yawalak & Prichit Ratanav,F,9151 RIGGS RD,Adelphi,MD,20783,US,O,12/01/1959,,Riggs Rd at Adelphi Rd,(301)439-3336,NVA,No. Virginia,MZ,511,Washington Dc-Md,MZ,N,N,N,,N,7-Eleven Store,Suburban Neighborhood,EAST,"Joseph, Sundar"
,,,,13597,"Ratanpal, Amarjit S",72099,South West,2112,Desert Coast,Brian Biro,Sean C Gruver,*,F,522 WEST 9TH AVENUE,Escondido,CA,92025,US,O,11/01/1978,,W 9th Nr Centre City,(760)747-7980,SND,San Diego,SZ,825,San Diego Ca,SZ,Y,N,Y,7-Eleven,N,7-Eleven Store,Suburban Commuter,WEST,"Gruver, Sean"
,,,,21341,"Rataul, Amitoj S",72399,North Pacific,2360,North Puget Sound,Theresa Sigurjonsson,Rebecca E Godbey,*,F,17127 SMOKEY PT BLVD,Arlington,WA,98223,US,O,01/09/1980,,Hwy 99 at Edgecomb Rd,(360)659-3353,PNW,Pacific Northwest,NW,819,Seattle-Tacoma Wa,NW,Y,N,N,7-Eleven,N,7-Eleven Store,Suburban Commuter,WEST,"Godbey, Rebecca"
,,,,25375,"Rathappillil, Aloshi ",71999,Heartland,1911,South Chicago,Alan Valente,Timothy H Yuill,*,F,4353 WEST 55TH ST.,Chicago,IL,60632,US,O,08/07/1984,,55th & Kostner,(773)767-7171,CGO,Chicago,MI,602,Chicago Il,MI,Y,Y,N,,N,7-Eleven Store,Dense Residential,WEST,"Yuill, Timothy"
,,,,17859,"Rathappillil, Domy ",71999,Heartland,1914,City Chicago,Thomas Rose,Tiara K Gilkey,*,F,5562 N LINCOLN AVE,Chicago,IL,60625,US,O,07/01/1975,,N Lincoln Ave,(773)769-5320,CGO,Chicago,MI,602,Chicago Il,MI,Y,Y,N,,N,7-Eleven Store,Dense Residential,WEST,"Gilkey, Tiara"
,,,,22365,"Rathappillil, Domy ",71999,Heartland,1914,City Chicago,Thomas Rose,Tiara K Gilkey,*,F,1750 W FOSTER AVE,Chicago,IL,60640,US,O,06/27/1981,,Foster at Ravenswood,(773)989-1986,CGO,Chicago,MI,602,Chicago Il,MI,Y,Y,N,,N,7-Eleven Store,Dense Residential,WEST,"Gilkey, Tiara"
,,,,15948,"Rathee, Gianender ",71599,Florida,1506,North Orlando,Heather Ward,Tonya M Falso,"Rohtak, Inc.",F,111 WEKIVA SPRINGS LANE,Longwood,FL,32779,US,O,03/01/1973,,Wekiva Springs Ln at 434,(407)869-7723,LAK,Florida,ME,534,Orlando-Daytona,ME,Y,N,Y,7-Eleven,N,7-Eleven Store,Suburban Commuter,EAST,"Falso, Tonya"
,,,,25976,"Rathee, Gianender ",71599,Florida,1506,North Orlando,Heather Ward,Ricardo Rivera,"Rohtak, Inc.",F,2350 W LAKE MARY BLVD,Lake Mary,FL,32746,US,O,10/15/1985,,Lake Mary at Country Club,(407)321-4062,LAK,Florida,ME,534,Orlando-Daytona,ME,Y,N,Y,7-Eleven,N,7-Eleven Store,Suburban Commuter,EAST,"Rivera, Ricardo"
,,,,11431,"Rathee, Praveen ",71199,Pennjersey,2415,North Nj,Michael Gould,David Ron,*,F,206 MARKET ST,Saddle Brook,NJ,07662,US,O,06/01/1964,,Market St at Westminister,(201)843-8991,PJY,Penn/Jersey,PA,501,New York Ny,PA,N,N,N,,N,7-Eleven Store,Suburban Neighborhood,EAST,"Ron, David"
,,,,33475,"Rathee, Praveen ",71199,Pennjersey,2415,North Nj,Michael Gould,David Ron,Store Mgr Unassigned,F,357 MARKET ST,Elmwood Park,NJ,07407,US,O,12/31/2008,,Nec Market at Boulevard,(201)794-2086,PJY,Penn/Jersey,PA,501,New York Ny,PA,N,N,N,,N,7-Eleven Store,Suburban Neighborhood,EAST,"Ron, David"
,,,,11357,"Rathod, Amit ",71199,Pennjersey,2408,Philly Delaware,Janice Tangradi,Gregory S Debiase,*,F,3224 BYBERRY RD,Philadelphia,PA,19154,US,O,07/01/1963,,Byberry Rd at Academy,(215)824-1966,PJY,Penn/Jersey,PA,504,Philadelphia,PA,N,N,N,,N,7-Eleven Store,Suburban Commuter,EAST,"Debiase, Gregory"
,,,,36493,"Rathod, Amit ",71199,Pennjersey,2408,Philly Delaware,Janice Tangradi,Matthew Westiner,Store Mgr Unassigned,F,917 FILBERT AVE,Philadelphia,PA,19107,US,O,12/27/2012,,Filbert St at 10th St,(215)574-7694,PJY,Penn/Jersey,PA,504,Philadelphia,PA,N,N,N,,N,7-Eleven Store,Dense Daytime,EAST,"Westiner, Matthew"
,,,,39204,"Ratnani, Anil G",71599,Florida,1551,Tampa,Sean Williams,Christophe Cloud,Ratnam Usa Inc,F,2993 DUFF RD,Lakeland,FL,33810,US,O,02/26/2009,,Duff Rd at Lewis Rd,(863)858-6711,LAK,Florida,ME,539,Tampa-Fl,ME,Y,N,N,,Y,Bcp Store,Suburban Neighborhood,EAST,"Cloud, Christophe"
,,,,25080,"Rattan, Lokesh M",71699,Lone Star,1602,Plano/Richardson,Aklilu Woldemariam,Kenneth L Shipe,Mark Dover,F,17605 MIDWAY RD,Dallas,TX,75287,US,O,05/03/1984,,Trinity Mills at Midway,(972)307-1692,NTX,No. Texas,SW,623,Dallas-Ft. Worth,SW,Y,N,Y,7-Eleven,N,7-Eleven Store,Suburban Commuter,WEST,"Shipe, Kenneth"
,,,,20278,"Rauf, Masood A",71999,Heartland,1951,St Louis,Paul Coffman,Igor Konjicija,Masood Rauf/franchisee,F,1151 NIEDRINGHAUS,Granite City,IL,62040,US,O,11/01/1978,,Niedringhaus at 19th St,(618)876-3151,,,MI,609,St. Louis,MI,Y,Y,N,,N,7-Eleven Store,Suburban Neighborhood,WEST,"Konjicija, Igor"
,,,,28960,"Raval, Kinjal ",72599,Liberty,2547,Catoctin,Yasser Nada,Richard D Lewis,Kinjal Raval,F,11108 ANGLEBERGER RD,Thurmont,MD,21788,US,O,12/22/1986,,11108 Angleberger Rd,(301)845-4867,NMD,No. Maryland,MZ,511,Washington Dc-Md,MZ,N,N,Y,7-Eleven,N,7-Eleven Store,Rural,EAST,"Lewis, Richard"
,,,,26390,"Raveendran, Kathiravel ",72499,North Atlantic,2422,New York Nassau,Peter Vogelsberg,Qader Ahmad,*,F,329 JERICHO TPKE,Huntington Station,NY,11746,US,O,05/15/1986,,Jericho Tpke at Thorney,(631)351-4985,LIQ,Long Island,NE,501,New York Ny,NE,Y,N,N,,N,7-Eleven Store,Suburban Commuter,EAST,"Ahmad, Qader"
,,,,32312,"Rawal, Anil ",71599,Florida,1554,Ft Myers,Alex Kelly Iii,David Harding,Anil Rawal,F,2980 COLONIAL BLVD,Fort Myers,FL,33912,US,O,01/13/1998,,Colonial at Metro Pkwy,(239)275-6217,LAK,Florida,ME,571,Ft. Myers-Naples Fl,ME,Y,N,Y,7-Eleven,N,7-Eleven Store,Suburban Commuter,EAST,"Harding, David"
,,,,37006,"Rawal, Anil ",71599,Florida,1554,Ft Myers,Alex Kelly Iii,David Harding,"Aaryan Shreva, Inc.",F,714 BURNT STORE RD,Cape Coral,FL,33993,US,O,12/04/2013,,Burnt Store at Tropicana,(239)282-2615,LAK,Florida,ME,571,Ft. Myers-Naples Fl,ME,Y,N,Y,7-Eleven,N,7-Eleven Store,Suburban Neighborhood,EAST,"Harding, David"
,,,,20517,"Ray, John E",71099,Appalachian,2702,Ohio,Ryan Ross,Delores Cates,*,F,112 CATALPA DR,Mishawaka,IN,46545,US,O,10/01/1978,,Main at Catalpa,(574)256-0884,CGO,Chicago,MI,588,South Bend-Elkhart,MI,N,N,Y,7-Eleven,N,7-Eleven Store,Suburban Neighborhood,EAST,"Cates, Delores"
,,,,27056,"Ray, John E",71099,Appalachian,2702,Ohio,Ryan Ross,Mark A Tokarz,*,F,601 N MAIN ST,Mishawaka,IN,46545,US,O,01/10/1987,,Mishawaka & Main St,(574)255-3772,CGO,Chicago,MI,588,South Bend-Elkhart,MI,N,N,Y,7-Eleven,N,7-Eleven Store,Suburban Commuter,EAST,"Tokarz, Mark"
,,,,11451,"Ray, Urvi M",71199,Pennjersey,2413,North Central Nj,Thomas Vitarelli,Gregory A Devito,*,F,198 RT 46,Rockaway,NJ,07866,US,O,08/15/1970,,Rt 46 Nr Franklin Av,(973)627-6511,PJY,Penn/Jersey,PA,501,New York Ny,PA,N,N,N,,N,7-Eleven Store,Suburban Commuter,EAST,"Devito, Gregory"
,,,,15168,"Ray, Urvi M",71199,Pennjersey,2413,North Central Nj,Thomas Vitarelli,Gregory A Devito,*,F,959 RTE 53,Morris Plains,NJ,07950,US,O,04/01/1974,,Tabor Rd at Brooklawn,(973)455-1788,PJY,Penn/Jersey,PA,501,New York Ny,PA,N,N,N,,N,7-Eleven Store,Suburban Commuter,EAST,"Devito, Gregory"
,,,,20496,"Ray, Urvi M",71199,Pennjersey,2415,North Nj,Michael Gould,Michael F Viglione,*,F,544 BROAD STREET,Bloomfield,NJ,07003,US,O,10/01/1978,,Broad St at Bay Ave,(973)748-9570,PJY,Penn/Jersey,PA,501,New York Ny,PA,N,N,N,,N,7-Eleven Store,Suburban Neighborhood,EAST,"Viglione, Michael"
,,,,20168,"Rayat, Jaspal ",72099,South West,1609,Sierra Desert,Raymond Kruckner,Michael R Homady,Jaspal Rayat,F,810 WEST BASELINE RD,Mesa,AZ,85210,US,O,11/22/1977,,Baseline Rd at Extension,(480)839-2101,000,Unknown,MS,753,Phoenix,MS,Y,N,N,,N,7-Eleven Store,Suburban Commuter,WEST,"Homady, Michael"
,,,,19057,"Raza, Ahmad ",71099,Appalachian,1961,Northwest Detroit,Scott Boldman,Jeffrey P Lambert,*,F,1650 CROOKS RD,Troy,MI,48084,US,O,10/15/1977,,Nec Crooks Nr Maple,(248)362-4390,DTR,Detroit,MI,505,Detroit,MI,Y,Y,N,,N,7-Eleven Store,Suburban Commuter,EAST,"Lambert, Jeffrey"
,,,,34495,"Raza, Junaid ",72499,North Atlantic,2421,New York Queens,Mandi Licul,Takisha M Terry,Store Mgr Unassigned,F,395 FLATBUSH AVE EXT,Brooklyn,NY,11201,US,O,10/21/2010,,Flatbush at Deklab Ave,(718)852-2732,LIQ,Long Island,NE,501,New York Ny,NE,Y,N,N,,N,7-Eleven Store,Dense Daytime,EAST,"Terry, Takisha"
,,,,24552,"Raza, Shamila ",72599,Liberty,2544,Baltimore City,Mike Kropkowski,Michael B Foard,Shamila Razza,F,630 W 33RD ST,Baltimore,MD,21211,US,O,04/25/1984,,Nec Keswick Rd at 33rd St,(410)235-1507,NMD,No. Maryland,MZ,512,Baltimore Md,MZ,N,N,N,,N,7-Eleven Store,Suburban Neighborhood,EAST,"Foard, Michael"
,,,,13128,"Razani, Habib ",71999,Heartland,1610,West Denver,Ariel Carballo,Marco Levesque,Habib Razani,F,9101 W JEWELL AVE,Lakewood,CO,80232,US,O,01/01/1970,,W Jewel Nr S Garrison,(303)989-1956,COL,Colorado,MW,751,Denver-Ft. Collins,MW,Y,N,N,,N,7-Eleven Store,Suburban Commuter,WEST,"Levesque, Marco"
,,,,32135,"Razavi, Seyed M",71599,Florida,1501,South Orlando,Joseph Scrofani,Robert J Zurburg,"Triple M Razavi, Inc",F,11008 S ORANGE BLS TRL,Orlando,FL,32837,US,O,07/09/1996,,Swc Us 441 at Central Fl,(407)826-9526,LAK,Florida,ME,534,Orlando-Daytona,ME,Y,N,Y,7-Eleven,N,7-Eleven Store,Suburban Commuter,EAST,"Zurburg, Robert"
,,,,32624,"Razin, Mohammad S",71599,Florida,1532,Palm Beach,Todd Krajewski,Everton W Dennis,Mohammad Razin,F,1651 SW ST LUCIE WEST,Port Saint Lucie,FL,34986,US,O,01/25/1999,,St Lucie West,(772)344-0182,SFL,So. Florida,ME,548,W. Palm Beach,ME,Y,N,Y,7-Eleven,N,7-Eleven Store,Suburban Commuter,EAST,"Dennis, Everton"
,,,,37297,"Razin, Mohammad S",71599,Florida,1532,Palm Beach,Todd Krajewski,Everton W Dennis,Beangal Family Biz. Inc.,F,8898 US HWY 1,Port Saint Lucie,FL,34952,US,O,06/30/2016,,Us1 at Se Village Green Dr,(000)000-0000,SFL,So. Florida,ME,548,W. Palm Beach,ME,Y,N,Y,,N,7-Eleven Store,Not Assigned,EAST,"Dennis, Everton"
,,,,33565,"Razzak, Danish ",71399,Patriot,2511,Norfolk,Andrew Rubin,Philip D Stevens,Danish Razzak,F,900 CAVALIER,Chesapeake,VA,23323,US,O,12/03/2005,,Cavalier at Militayr Hwy,(757)485-0935,TDW,Tidewater,NC,544,Norfolk-Portsmouth,NC,Y,N,Y,7-Eleven,N,7-Eleven Store,Suburban Neighborhood,EAST,"Stevens, Philip"
,,,,23030,"Razzak, Wajiha ",71399,Patriot,2511,Norfolk,Andrew Rubin,Richard Stiles,Wajiha Razzak,F,725 LONDON BLVD,Portsmouth,VA,23704,US,O,04/22/1981,,London Blvd at Effingham,(757)399-2123,TDW,Tidewater,NC,544,Norfolk-Portsmouth,NC,Y,N,Y,7-Eleven,N,7-Eleven Store,Suburban Commuter,EAST,"Stiles, Richard"
,,,,27370,"Rebhun, Fred ",72099,South West,1609,Sierra Desert,Raymond Kruckner,Michael R Homady,Fred Rebhun,F,1310 E. BROADWAY #101,Tempe,AZ,85282,US,O,12/15/1986,,Broadway Nr Dorsey Ln,(480)966-5510,000,Unknown,MS,753,Phoenix,MS,Y,Y,N,,N,7-Eleven Store,Suburban Commuter,WEST,"Homady, Michael"
,,,,29635,"Reda, Robert J",72099,South West,1608,Las Vegas East,Michael Balenger,Michael T Tremaine,Store Mgr Unassigned,F,1220 ATLANTIC AVE,Las Vegas,NV,89104,US,O,08/15/1988,,Atlantic Ave,(702)383-7072,LVG,Las Vegas,MS,839,Las Vegas,MS,Y,N,N,,N,7-Eleven Store,Suburban Neighborhood,WEST,"Tremaine, Michael"
,,,,32465,"Redda, Brhanu K",72499,North Atlantic,2464,Southern New England,Andy Brothers,Christophe B Squire,Store Mgr Unassigned,F,1436-38 CENTRE STREET,Roslindale,MA,02131,US,O,09/01/1998,,1436-38 Centre Street,(617)469-3058,NGD,New England,MY,506,Boston Ma-Nh,MY,N,N,N,,N,7-Eleven Store,Dense Residential,EAST,"Squire, Christophe"
,,,,18863,"Reddy, Anil ",72399,North Pacific,2361,South Puget Sound,G Christopher Arnold,Michele Helfgott-waters,*,F,9923 GRAVELLY LAKE DR,Lakewood,WA,98499,US,O,05/31/1977,,9923 Gravelly Lake Dr,(253)588-7891,PNW,Pacific Northwest,NW,819,Seattle-Tacoma Wa,NW,Y,N,N,,N,7-Eleven Store,Suburban Neighborhood,WEST,"Helfgott-waters, Michele"
,,,,39370,"Reddy, Meghaj ",71599,Florida,1501,South Orlando,Joseph Scrofani,Wesley M Bohen,Express Shop Ii,F,13800 GREATER HILLS BLVD,Clermont,FL,34711,US,O,08/09/2010,,Greater Hills at Hwy 50,(352)242-4440,LAK,Florida,ME,534,Orlando-Daytona,ME,Y,N,N,Hess,Y,Bcp Store,Suburban Commuter,EAST,"Bohen, Wesley"
,,,,23694,"Reddy, Satwattie ",72599,Liberty,2547,Catoctin,Yasser Nada,Charles E Ayers Jr,"Pam Reddy, Inc",F,10550 BALTIMORE RD,Beltsville,MD,20705,US,O,04/26/1983,,Baltimore Rd at Montgomery,(301)937-4821,NVA,No. Virginia,MZ,511,Washington Dc-Md,MZ,N,N,Y,7-Eleven,N,7-Eleven Store,Suburban Commuter,EAST,"Ayers Jr, Charles"
,,,,32390,"Reddy, Satwattie ",72599,Liberty,2547,Catoctin,Yasser Nada,Charles E Ayers Jr,"S Reddy, Inc",F,3393 LAUREL FORT MEADE RD,Laurel,MD,20707,US,O,02/19/1999,,3393 Laurel Ft Meade Rd,(301)317-3860,NVA,No. Virginia,MZ,511,Washington Dc-Md,MZ,N,N,Y,7-Eleven,N,7-Eleven Store,Suburban Commuter,EAST,"Ayers Jr, Charles"
,,,,20806,"Reddy, Shaylen ",72399,North Pacific,2362,Oregon/E Washington,Mark Buscher,Trevin J Bryson,*,F,490 NE PINE,Salem,OR,97303,US,O,02/03/1979,,Pine St at Broadway,(503)362-1338,PNW,Pacific Northwest,NW,820,Portland Or,NW,Y,N,N,,N,7-Eleven Store,Suburban Neighborhood,WEST,"Bryson, Trevin"
,,,,26309,"Redlin, Joseph F",71099,Appalachian,1961,Northwest Detroit,Scott Boldman,Robert E Foss,*,F,38950 GARFIELD RD,Clinton Township,MI,48038,US,O,02/21/1987,,17 Mile & Garfield,(586)263-4932,DTR,Detroit,MI,505,Detroit,MI,Y,N,N,,N,7-Eleven Store,Suburban Commuter,EAST,"Foss, Robert"
,,,,36929,"Redmond, Holly C",71099,Appalachian,1961,Northwest Detroit,Scott Boldman,Felicia A Salesky,Store Mgr Unassigned,F,3990 TITTABAWASSEE,Saginaw,MI,48603,US,O,09/06/2013,,Tittabawassee at Mackinaw,(989)790-1416,DTR,Detroit,MI,513,Flint-Saginaw Mi,MI,Y,N,Y,Mobil,N,7-Eleven Store,Suburban Neighborhood,EAST,"Salesky, Felicia"
,,,,39255,"Reed, Neal ",71399,Patriot,2514,Virginia Beach,Dennis Paulenich,Katherine M Maziuk,Neal Reed,F,798 LYNNHAVEN PKWY,Virginia Beach,VA,23452,US,O,03/05/2010,,Lynnhaven at Lishelle Pl,(757)368-5606,TDW,Tidewater,NC,544,Norfolk-Portsmouth,NC,Y,N,N,,Y,Bcp Store,Suburban Commuter,EAST,"Maziuk, Katherine"
,,,,27109,"Rees, Richard C",72099,South West,2112,Desert Coast,Brian Biro,Manar P Razooki,*,F,901 PALOMAR AIRPORT ROAD,Carlsbad,CA,92009,US,O,04/25/1988,,901 Palomar Airport Rd,(760)431-9724,SND,San Diego,SZ,825,San Diego Ca,SZ,Y,Y,Y,7-Eleven,N,7-Eleven Store,Suburban Commuter,WEST,"Razooki, Manar"
,,,,32566,"Rego, Antonio L",72499,North Atlantic,2464,Southern New England,Andy Brothers,Blake G Cruckshank,Store Mgr Unassigned,F,2196 CRANBERRY HWY,West Wareham,MA,02576,US,O,09/01/1998,,2196 Cranberry Hwy,(508)295-9137,NGD,New England,MY,506,Boston Ma-Nh,MY,N,N,Y,7-Eleven,N,7-Eleven Store,Suburban Neighborhood,EAST,"Cruckshank, Blake"
,,,,37413,"Rego, Antonio L",72499,North Atlantic,2464,Southern New England,Andy Brothers,Blake G Cruckshank,Store Mgr Unassigned,F,3 BARKER RD,East Wareham,MA,02538,US,O,08/24/2015,,Barker Rd Nr Plymouth Ave,(508)295-3527,NGD,New England,MY,506,Boston Ma-Nh,MY,N,N,N,,N,7-Eleven Store,Suburban Neighborhood,EAST,"Cruckshank, Blake"
,,,,36699,"Rehak, Donald F",72399,North Pacific,2363,Oregon,Kristen Bill,Douglas Revious,Store Mgr Unassigned,F,410 NE 136TH AVE,Vancouver,WA,98684,US,O,07/23/2013,,Ne 136th at Ne 4th St,(360)891-3094,PNW,Pacific Northwest,NW,820,Portland Or,NW,Y,N,Y,7-Eleven,N,7-Eleven Store,Suburban Commuter,WEST,"Revious, Douglas"
,,,,36558,"Rehman, Myong C",71699,Lone Star,1603,Greater Austin,Ricardo Clemente,Ruben Constancio,Store Mgr Unassigned,F,200A HIGHWAY 290 E,Elgin,TX,78621,US,O,12/31/2012,,Hwy 290 at Ochoa,(512)285-9429,CTX,Central Texas,SW,635,Austin Tx,SW,Y,N,Y,Exxon,N,7-Eleven Store,Suburban Commuter,WEST,"Constancio, Ruben"
,,,,34991,"Reid, David W",72099,South West,1612,South Utah,William Hickam,William J Lewis,David Reid,F,7953 S AIRPORT RD,West Jordan,UT,84084,US,O,05/24/2011,,New Bingham Hwy at Airport,(801)280-6687,SLK,Salt Lake,SL,770,Salt Lake City,SL,Y,N,Y,Phillips 66,N,7-Eleven Store,Suburban Commuter,WEST,"Lewis, William"
,,,,36754,"Reid, David W",72099,South West,1612,South Utah,William Hickam,Christine A Carr,D. Reid A.rice,F,2851 CLUBHOUSE DR,Lehi,UT,84043,US,O,05/15/2013,,Club House at Ashton,(801)768-0967,SLK,Salt Lake,SL,770,Salt Lake City,SL,Y,N,Y,7-Eleven,N,7-Eleven Store,Suburban Commuter,WEST,"Carr, Christine"
,,,,18450,"Reier, Garry J",71699,Lone Star,1603,Greater Austin,Ricardo Clemente,Carl H Thompson,Garry Reier,F,501 N 1ST ST,Copperas Cove,TX,76522,US,O,10/31/1976,,First at Washington,(254)547-1661,CTX,Central Texas,SW,625,Waco-Temple-Bryan Tx,SW,Y,N,Y,7-Eleven,N,7-Eleven Store,Suburban Neighborhood,WEST,"Thompson, Carl"
,,,,10306,"Reinfandt, Kathrin ",71599,Florida,1552,West Florida,Kyle Darling,Patricia R Fout,Kathrin Reinfandt,F,10 SOUTH LIME AVE,Sarasota,FL,34237,US,O,10/01/1975,,Lime Av at Main St,(941)365-5317,LAK,Florida,ME,539,Tampa-Fl,ME,Y,N,N,,N,7-Eleven Store,Suburban Commuter,EAST,"Fout, Patricia"
,,,,16849,"Reinhardt, Edwin L",72599,Liberty,2547,Catoctin,Yasser Nada,Kenneth George,Edwin Reinhardt,F,5703 BUCKEYSTOWN PK,Frederick,MD,21704,US,O,10/01/1973,,Rt 85 Nr Grove,(301)698-5893,NMD,No. Maryland,MZ,511,Washington Dc-Md,MZ,N,N,Y,7-Eleven,N,7-Eleven Store,Suburban Commuter,EAST,"George, Kenneth"
,,,,11577,"Rekhi, Satish K",72599,Liberty,2547,Catoctin,Yasser Nada,Mohamed Abdelrady,Satish Rekhi,F,15539 NEW HAMPSHIRE AVE,Silver Spring,MD,20905,US,O,10/01/1968,,New Hmpshr Av Nr Cloverly,(301)384-6743,NVA,No. Virginia,MZ,511,Washington Dc-Md,MZ,N,N,N,,N,7-Eleven Store,Suburban Neighborhood,EAST,"Abdelrady, Mohamed"
,,,,34828,"Reliford, Jeanette ",71599,Florida,1501,South Orlando,Joseph Scrofani,Donovan E Anderson,Jeanett Reilford,F,2510 MAGUIRE RD,Ocoee,FL,34761,US,O,04/06/2011,,Maguire Rd Nr Moore Rd,(407)877-2656,LAK,Florida,ME,534,Orlando-Daytona,ME,Y,N,Y,Mobil,N,7-Eleven Store,Suburban Neighborhood,EAST,"Anderson, Donovan"
,,,,29331,"Remh, Hilda L",71599,Florida,1506,North Orlando,Heather Ward,Kristine M Blum,"Llmr, Inc.",F,9999 E COLONIAL DRIVE,Orlando,FL,32817,US,O,12/15/1987,,Colonial & Dean Rd.,(407)380-1089,LAK,Florida,ME,534,Orlando-Daytona,ME,Y,N,Y,7-Eleven,N,7-Eleven Store,Suburban Commuter,EAST,"Blum, Kristine"
